id,restaurant_id,branch_id,order_id,line_number,product_id,product_variant_id,sku_snapshot,name_snapshot,variant_name_snapshot,quantity,unit_price,discount_amount,tax_amount,line_total,notes,status,created_at_utc,created_by,updated_at_utc,updated_by,concurrency_version
72edcafb-8706-540c-92c5-bedc6535ebb2,4b4841d6-837e-5b3a-8625-eb21c5856ff2,f8172349-4251-59ce-97e9-b7557d3de161,768760e4-4bb0-5fc0-956f-d7137703c8b0,1,70ce7359-e368-574f-a4f7-104aac3f00f8,\N,DEMO-BURGER,Harbour Burger,\N,1.000,14.9000,0.0000,1.3410,16.2410,Fictional sample order,returned,2026-01-01T11:55:00Z,sample-data,2026-01-01T12:40:00Z,sample-data,1
796b1ade-4d1e-5780-9d0f-29d377c0d39d,c4afafa8-25c3-527c-95bc-c2ce6efb5a36,4e9b46f3-a80d-5bbe-8e48-6e272ac4ec7d,d6f419a1-eb1d-577d-b6b8-25072f213872,1,cee6fdb2-c59d-5164-b502-b042a7b0e11c,\N,DEMO-BURGER,Harbour Burger,\N,1.000,14.9000,0.0000,1.3410,16.2410,Fictional sample order,returned,2026-01-01T11:55:00Z,sample-data,2026-01-01T12:40:00Z,sample-data,1
edefc9de-7849-57ea-a3f4-2b8fb2278c11,44c58e92-2d0f-5de4-949a-53cca4b7c650,a8ce6ace-de10-5b9e-8562-ff399d9b3720,afd9195d-dea1-55d8-a303-b0b4b897e212,1,e3bd849d-cf2e-5061-857b-4ea0e911f18f,\N,DEMO-BURGER,Harbour Burger,\N,1.000,14.9000,0.0000,1.3410,16.2410,Fictional sample order,returned,2026-01-01T11:55:00Z,sample-data,2026-01-01T12:40:00Z,sample-data,1
b2d47dde-01dd-5bbb-86d7-6484a92248e9,fadf79e7-84bd-54aa-8fce-71315980e940,3ad62353-9d14-5c8b-8b49-dd707e7062f6,421ff8d9-d7d4-5879-b00a-c512b28fd4df,1,87514a74-125a-59c6-b2bc-a72c5a10ec02,\N,DEMO-BURGER,Harbour Burger,\N,1.000,14.9000,0.0000,1.3410,16.2410,Fictional sample order,returned,2026-01-01T11:55:00Z,sample-data,2026-01-01T12:40:00Z,sample-data,1
4adcbfc0-5f12-5d0c-9c93-47c4172f8ff2,a3bed95f-b4d1-5aea-963e-723a3b5343d7,bc09cbc5-215f-541b-8c6e-3a2424f57dc1,a3ab5eeb-9e56-5cdc-b71a-9336112b8aec,1,5cb0673d-3e6a-51e2-acbd-fd11e2c5b95c,\N,DEMO-BURGER,Harbour Burger,\N,1.000,14.9000,0.0000,1.3410,16.2410,Fictional sample order,returned,2026-01-01T11:55:00Z,sample-data,2026-01-01T12:40:00Z,sample-data,1
2b3100d3-9a23-54dc-a508-8f7de841befb,dfc9650b-5da6-5083-b918-0069b7f18a39,bfab66d1-5579-5df8-8823-877a42101df8,fd0b8bb2-7e67-559b-bdba-58f1e9ce0282,1,af34a331-0e03-57a7-a280-69d86d2b10e9,\N,DEMO-BURGER,Harbour Burger,\N,1.000,14.9000,0.0000,1.3410,16.2410,Fictional sample order,returned,2026-01-01T11:55:00Z,sample-data,2026-01-01T12:40:00Z,sample-data,1
f3c0473b-78f4-59c1-80c3-42746ab770a2,e40302ce-cd87-5926-898b-7077c873c69c,54df2c82-6a6d-5d6d-8805-8cbfa0d3b5a9,15ee0899-79ad-57ff-b4a4-e71768fe7448,1,4437e16a-d3bb-5f8c-b405-25d9c2d7f213,\N,DEMO-BURGER,Harbour Burger,\N,1.000,14.9000,0.0000,1.3410,16.2410,Fictional sample order,returned,2026-01-01T11:55:00Z,sample-data,2026-01-01T12:40:00Z,sample-data,1
6737e552-ad6a-5937-98bb-6adc5ca3ec28,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,5ab65997-731d-59e8-89c1-ca8e45e1c4da,7e2f25cc-ae76-5112-9dd7-2ba69f5e0e8d,1,ed8983e2-f018-523f-b2a2-d0b33511f8f8,\N,DEMO-BURGER,Harbour Burger,\N,1.000,14.9000,0.0000,1.3410,16.2410,Fictional sample order,returned,2026-01-01T11:55:00Z,sample-data,2026-01-01T12:40:00Z,sample-data,1
b3006e4c-b972-5cd4-b2b8-a4bdc2ac4bb5,80267d1d-6166-5d66-a39a-2fe7d3ec9558,59352201-4c08-5821-a06b-4627e245eb0d,06a252f3-4436-5c52-9b4e-ce4a4ce86b99,1,3623c0f6-ce36-5bb1-8d49-a4727e95924e,\N,DEMO-BURGER,Harbour Burger,\N,1.000,14.9000,0.0000,1.3410,16.2410,Fictional sample order,returned,2026-01-01T11:55:00Z,sample-data,2026-01-01T12:40:00Z,sample-data,1
75e51df9-673f-51ab-8dc7-70bb243a27cf,7e941da0-444e-555b-8c14-37022c2450f6,bde6ac3c-0fdb-56ed-97fc-675192dd4673,93c812ad-0f00-55b9-9c72-20153dde4a5a,1,f04fb7b1-6215-5fde-8b77-57dc1dea8065,\N,DEMO-BURGER,Harbour Burger,\N,1.000,14.9000,0.0000,1.3410,16.2410,Fictional sample order,returned,2026-01-01T11:55:00Z,sample-data,2026-01-01T12:40:00Z,sample-data,1
4f446096-0bb0-50e4-98dd-b9607bd38544,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,628f45fd-8c77-5687-a364-ec838e2235f0,2cda9f50-6f04-507e-9f64-404cfe963083,1,86d7e974-a1ca-57aa-a956-17d968f431d4,\N,DEMO-BURGER,Harbour Burger,\N,1.000,14.9000,0.0000,1.3410,16.2410,Fictional sample order,returned,2026-01-01T11:55:00Z,sample-data,2026-01-01T12:40:00Z,sample-data,1
2649ee5a-80f7-553a-9ec4-b35b32942302,c824a05f-57b4-564d-8182-a0acb1779be0,c201d0c9-9b7c-5ee8-ab68-8c13372204d1,ef055e36-cfcf-5866-8188-6d6905e6c8e4,1,2969f7ff-0625-55b6-b15d-2c8cfd40a0ac,\N,DEMO-BURGER,Harbour Burger,\N,1.000,14.9000,0.0000,1.3410,16.2410,Fictional sample order,returned,2026-01-01T11:55:00Z,sample-data,2026-01-01T12:40:00Z,sample-data,1
863aef27-5a21-5bad-8c3a-fde8d7acd293,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,7eece59b-5668-5599-a4e2-6709233fcb68,ad638b19-0416-5c7a-8086-be63838d4522,1,2675fd4c-3064-530c-8e7c-4a72a458deec,\N,DEMO-BURGER,Harbour Burger,\N,1.000,14.9000,0.0000,1.3410,16.2410,Fictional sample order,returned,2026-01-01T11:55:00Z,sample-data,2026-01-01T12:40:00Z,sample-data,1
