id,restaurant_id,product_id,product_variant_id,barcode_value,barcode_type,is_primary,created_at_utc,created_by
9c989b4e-0e14-59dc-8abe-c0e0fa41a72c,a8e4c50c-665a-56b1-b68c-03b500b4ba4a,375c0354-a6e4-5066-85a1-c5d1042a53d3,aafaec0b-0e39-57ac-9f59-2e98838580f7,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
25ec6fb1-65b4-558b-a6a4-c3328453301d,6cf0dd31-f5a3-5fb4-bdc2-733a20f5f35c,06031a7a-274f-5546-90ba-64675017c1bd,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
55694569-dfa9-510c-ab6f-50d7c499ea24,6cf0dd31-f5a3-5fb4-bdc2-733a20f5f35c,29dbe9f7-3f77-570a-abdc-7c75c503c0f0,26fc941c-62c0-5388-bdfe-4e88534f5c16,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
3994de86-7efd-5a17-a788-0228ad22c49a,5a29b0dd-09ca-560f-b248-db0555c5c325,dee33ebd-5d98-5e35-aac9-63280fdf47dc,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
cef026e8-4a34-5a88-9953-cd99c1c7ee1c,5a29b0dd-09ca-560f-b248-db0555c5c325,5e374e41-39ce-5cba-87ea-85c3af58dbcd,ce26c6a8-795f-583b-9e01-139b054f4052,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
19649cb5-6bc0-5c40-a555-1d10fb7d0730,bab016a4-e1f0-5423-95ba-68a55a375518,a9d0c72f-3e10-5d2d-ac62-b46bb12815f8,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
02518f1a-1ee9-5575-a266-02cf0e58a7d4,bab016a4-e1f0-5423-95ba-68a55a375518,481b43ec-9c80-5835-81d2-00eb4a602197,3ef69b1f-6b58-5561-be79-aa56d4a28f37,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
4bfcaf79-4e25-57f4-9521-8f083b930908,bf67c71a-ef24-5eed-87ee-0b99059448c0,bf63e40d-f258-550f-82ad-c99fc1d442da,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
47ca644e-2979-5932-abee-24102251d747,bf67c71a-ef24-5eed-87ee-0b99059448c0,a0bac510-b472-519f-9345-978370e501e6,0baad42f-4c88-5ea7-bc3e-68a7a4b7836b,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
0f5fdbf3-3655-5ea9-a700-e0f93a0958fe,07b24cca-976d-532c-9467-d2343cc9f38d,8e8d7f8d-8330-562b-bb04-41d3c7cbaf6b,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
f08a06f4-61cb-5dd7-b569-3c1cd3dc79be,07b24cca-976d-532c-9467-d2343cc9f38d,d11d0171-b4b6-5d8d-bb60-0e770710b12e,04b0b72b-d441-5e54-bff2-149427123b93,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
dd9a9340-736b-5a0d-9fdd-ab473ba78b59,fa9711c5-4a59-5910-b824-83392f64a533,f988dbd9-9091-5957-99fc-d79235f95025,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
ddb16e6f-b4e2-5226-9a64-646f8fad8f83,fa9711c5-4a59-5910-b824-83392f64a533,e2aef0fd-c3ca-5d6e-b79a-4bd9944a5f55,48efbe06-4dd7-5b40-a636-41dd73878f6a,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
425d2650-a30d-5afe-a16d-215554d66032,597b352f-cbab-5ea6-893f-73309ac2fbf9,fda21025-5955-5176-8814-83613294a154,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
554c9086-0bc8-5c3e-b74b-85ead440436b,597b352f-cbab-5ea6-893f-73309ac2fbf9,f20387fe-e3d7-5103-9a6c-ba437d45ca24,db561d2f-ec05-5c6f-8f6a-5c5e3a33fab2,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
fa03f9e0-b3e8-5c0f-8c58-a381c5f3b0c7,22681635-41b9-56da-a764-798ba158a3ac,b987634a-9cd9-57f0-8da5-b5a804ecebbc,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
b4803edd-0c19-58de-b2c0-941f95bef87d,22681635-41b9-56da-a764-798ba158a3ac,ea684235-6f58-560f-93b7-297483f2b3bb,29715679-731c-5760-99f6-53c81fc7b582,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
7b855cac-f967-5e3e-8ef2-93804e596d0e,07ec22d2-2b6d-5c14-8ffc-39efd39e0a9e,e98763c1-c889-56e1-bb29-16650237a72b,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
92a82976-5d08-5da1-98a2-820e4cfb6da9,07ec22d2-2b6d-5c14-8ffc-39efd39e0a9e,fbe81235-3fbc-5acf-b208-a593c80968ab,d3ae7f88-5914-5093-8c20-95fe00dfe7ee,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
cc3ac23b-fdbd-5c57-865c-9b670b942e59,fce39051-f305-572f-83db-29fbaf5b798a,f5c63b47-f903-554c-b1c4-931c1b610e2f,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
bcdbca0c-131c-5b21-9620-ed102fcc4491,fce39051-f305-572f-83db-29fbaf5b798a,61b6f2ef-7c63-50e7-8360-2c991ee897bb,4bc05c48-46e1-51a4-a461-da47d7060a4c,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
739e0e2e-aa56-58c7-804c-c28d0d22666a,d6cf8637-33f0-58ca-a006-64b3c3f5b7f1,4c6345d0-a1de-51f5-bab8-bb19944764b3,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
e9a9be69-338e-55ce-9bb2-7fc1a7c34fce,d6cf8637-33f0-58ca-a006-64b3c3f5b7f1,6b2e6e38-e901-5b5e-a858-3898ad13b4ce,351f6994-c9a0-59c0-9188-afb366e4f48f,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
0e0a90d8-9b8f-55f9-9bba-26471aaa7e0c,4b8ac2bc-db12-5fb9-8556-20aa186929f6,29b1b607-eed3-5271-ba48-5d3bf61710f7,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
699f7b39-b565-504f-a592-78301b96d5e6,4b8ac2bc-db12-5fb9-8556-20aa186929f6,62e8ae38-8d73-537e-b0e3-4e9a8eee1437,275ad732-bab6-52b9-96bc-bf34565887d2,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
d7b111ac-97f0-559b-8b97-6ce5d8da0a5f,7a5fbc73-7498-500c-b457-d15f22bb9989,734bbda8-9920-518d-aa5b-dd0f3dfd2801,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
cceeec7f-2759-50a0-b24a-042e97641945,7a5fbc73-7498-500c-b457-d15f22bb9989,90121540-217a-5d85-adf4-2caf1c3a8f69,ce187c54-2501-5675-ab42-d9a18826fa26,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
d95f4157-0054-5ee9-990c-b1f90591477c,8ca9e1ae-e628-59af-8ab4-395d06328807,a4095253-99e5-50ae-94cc-bf83af90f8df,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
8b13e351-4c44-573f-9daf-3503fb7c1410,8ca9e1ae-e628-59af-8ab4-395d06328807,b188f432-8ff0-5061-a658-9da9d0ff1ee9,ad747ff1-163a-5552-8e87-d4ec7f0b89b6,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
403d3957-ae61-5813-a779-d02b828371fa,98e2754e-6697-50e6-8bab-81a98e4aeca7,40fef47f-73d0-519f-9aea-e24aab4fe228,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
ed5e149a-3aaa-5c6e-b570-e64328238f2f,98e2754e-6697-50e6-8bab-81a98e4aeca7,2ba6d0f1-48ae-51c7-96fd-46bb2d298ac1,1bdf2843-f468-5136-a745-1d88bb4572ad,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
7660f3c2-a19e-5250-a282-864ac4d18208,bbf4f4ee-81c9-55b0-80af-33be79e561ee,47056644-f38e-5e78-bb8d-350cfb62cc39,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
7c08cbf7-1ae7-5f8b-ae5a-f3c805827e82,bbf4f4ee-81c9-55b0-80af-33be79e561ee,806f66f0-163e-5f07-ba14-1e88ccd77b82,153ec9d7-96af-5b8b-b60b-08441454e79e,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
f5939afb-b51f-5a28-b695-490b19574ac9,c1460c74-b0e2-5d90-9797-9f6b2e861e30,dfd0c90e-2089-5dee-b2f2-2b6c89bd5cc5,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
e06e84f7-b8bb-5e96-ada5-d551e1341c12,c1460c74-b0e2-5d90-9797-9f6b2e861e30,434b4203-88fc-59c9-a1c5-56193208c65b,e2ad2ed5-7faa-56e5-943a-3bbec77f2249,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
9286917f-98b8-508c-babb-de1cac02807e,67af2cf8-ba63-5420-aaa1-3d4828850036,b4c628c0-17a5-5dc2-bcf4-f843831b6c5f,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
def008ff-e0d8-5c1f-9d37-05b13deb9ca4,67af2cf8-ba63-5420-aaa1-3d4828850036,ef1c55b2-e5c6-5318-b276-663f2cc35571,63064ec5-7922-5800-a68b-c6f929022812,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
c4184048-52e5-5d6c-86f2-1261eb291641,517ff701-319d-502a-b5b9-e1c36a3cde3c,27cc60c2-e537-5889-96a9-17e05f8bec65,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
753be4d8-0429-5e7b-84f8-df5f36253611,517ff701-319d-502a-b5b9-e1c36a3cde3c,8c65df1f-87c4-51aa-acc5-53facd835726,0d8d9e0d-3392-57d2-a52e-ac0b07a18484,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
e7374c8b-79e5-568c-a037-69066beb62a5,b3efb6f0-9635-58cf-b533-6394b23e857d,76498357-6804-57a3-8c17-8c522756301c,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
bc92bb6b-9712-5e55-b9ea-189a968f0025,b3efb6f0-9635-58cf-b533-6394b23e857d,33ba8623-4c46-54a4-bfdb-862088f742fe,f2e33f4d-8097-5a59-8413-cf41ca6b772a,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
51d0c14a-78db-5f0f-baaa-aafc0c68c2e6,707f9a45-b18a-5759-b1bd-cb4b9991c763,5650e9af-d2d2-5697-b457-37eb6fa6d321,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
7b8dbc53-6651-5342-99aa-18a994ac4b84,707f9a45-b18a-5759-b1bd-cb4b9991c763,b525e4f2-42d0-52fc-9944-4b58afdecf01,1adeb332-dda6-5293-9d18-564bf5df253c,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
d9ba5da9-331e-5530-92e9-82cd4d3e534b,4b4841d6-837e-5b3a-8625-eb21c5856ff2,70ce7359-e368-574f-a4f7-104aac3f00f8,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
1d89e07b-5106-58dd-bd54-b4f13ec375c2,4b4841d6-837e-5b3a-8625-eb21c5856ff2,4d1d753a-5877-5127-b592-8192c5ec1db3,b4840343-de72-5166-8e8a-3dd899488192,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
b64dad4f-1a35-5ca9-aaea-b0b76828dd4d,c4afafa8-25c3-527c-95bc-c2ce6efb5a36,cee6fdb2-c59d-5164-b502-b042a7b0e11c,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
6134988d-66bb-57bb-b16b-4a77ff1e425f,c4afafa8-25c3-527c-95bc-c2ce6efb5a36,b4836908-c461-5767-84f7-e7265cc86124,49368521-fe03-5a46-9ee8-c9e247ddfdc2,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
097b8266-8dd3-5576-8b97-be073bfd9880,44c58e92-2d0f-5de4-949a-53cca4b7c650,e3bd849d-cf2e-5061-857b-4ea0e911f18f,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
e215c573-9c76-52f9-a29d-05623c1a75fd,44c58e92-2d0f-5de4-949a-53cca4b7c650,46dfaca3-a663-5789-8a02-6dd8c1f3f8f7,2f9686c7-9f0b-5afa-8dcb-b1096b0f811b,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
739d3ecf-625f-5957-8de7-e1cd5231e579,fadf79e7-84bd-54aa-8fce-71315980e940,87514a74-125a-59c6-b2bc-a72c5a10ec02,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
d56541b5-af76-5887-817e-3aa2d1497970,fadf79e7-84bd-54aa-8fce-71315980e940,59e7a5ac-be92-52dd-9dd4-c10faefa334a,4e740a23-002b-5a6a-8d33-e6a8e03b770c,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
bc171a25-dfd7-51d6-96f2-00099ffafd83,a3bed95f-b4d1-5aea-963e-723a3b5343d7,5cb0673d-3e6a-51e2-acbd-fd11e2c5b95c,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
507bd6ac-dfb8-53bb-b749-9554bf136b9f,a3bed95f-b4d1-5aea-963e-723a3b5343d7,600d11ab-c4cd-50d0-9e71-6c0cb3d95882,46ce27db-624e-5eb1-b67f-298f1e6229a6,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
5e3858b0-c250-5398-bff3-aa3bdb564ec3,dfc9650b-5da6-5083-b918-0069b7f18a39,af34a331-0e03-57a7-a280-69d86d2b10e9,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
a5a12fe7-8822-5095-a3a9-0742e8844685,dfc9650b-5da6-5083-b918-0069b7f18a39,e80eaae3-4f14-5dfa-bf57-b3dbb3335c6d,b3c9273e-4160-519f-a798-7b15dfad1451,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
50473fb2-19c4-5d49-a372-691a23296554,e40302ce-cd87-5926-898b-7077c873c69c,4437e16a-d3bb-5f8c-b405-25d9c2d7f213,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
42c7fb84-0b03-5404-b0ef-3668acb3d78c,e40302ce-cd87-5926-898b-7077c873c69c,39b51865-6a70-56c5-9b1b-00453ba200ff,da26fe7b-2df7-5af0-b484-6bfdc98a9cd9,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
cd407fb2-8499-5822-9ec1-c646ff25cb33,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,ed8983e2-f018-523f-b2a2-d0b33511f8f8,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
a484112c-8961-5fdb-9680-194b5c69cb46,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,c57af612-082c-55cb-b087-3e53a7a022e9,e8669506-d716-5b31-bc64-e7c8f082f60c,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
e2768cf7-8540-58c7-9085-e3c1fffde872,80267d1d-6166-5d66-a39a-2fe7d3ec9558,3623c0f6-ce36-5bb1-8d49-a4727e95924e,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
3739fa1b-0733-58cc-a9bf-9baf128b2af8,80267d1d-6166-5d66-a39a-2fe7d3ec9558,64e321c8-3b0c-53b4-a830-d43783ccb350,a7c196e8-5a6e-5fe4-978b-115902ad4a17,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
ed95f4ef-33bb-521f-8747-7faf96035273,7e941da0-444e-555b-8c14-37022c2450f6,f04fb7b1-6215-5fde-8b77-57dc1dea8065,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
72887441-1723-53da-9141-1e9635a34ee5,7e941da0-444e-555b-8c14-37022c2450f6,21308fc2-d3a5-53f2-8f1f-3e61596e2257,af6576df-2ef5-576f-bdaa-3da91a92d642,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
b9580620-05cc-57f9-a8d3-b43a1fc63f07,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,86d7e974-a1ca-57aa-a956-17d968f431d4,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
063e2291-19ec-5b1f-bacd-8fe28ae1f0ae,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,616b8fa6-e2a4-575c-9398-eba6da664681,4d367745-78f3-56a2-b85d-a5d29182f09a,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
5c8935ea-bb5d-51f9-b0e3-b7b6c3691bf5,c824a05f-57b4-564d-8182-a0acb1779be0,2969f7ff-0625-55b6-b15d-2c8cfd40a0ac,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
db546cf9-8398-5afa-9394-2328a3dd603e,c824a05f-57b4-564d-8182-a0acb1779be0,66804ef2-b002-5ab4-88a6-51ebc39fbada,bbe6a9b0-319e-5c13-8965-c1a7a86b6dfc,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
49a89981-4824-59d3-a81b-6700e0f1b227,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,2675fd4c-3064-530c-8e7c-4a72a458deec,\N,8880000000001,ean13,true,2026-01-01T00:00:00Z,sample-data
fd7f7f0e-d00a-5360-82a2-90b107d11bdc,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,97722d3f-46a1-592d-8384-79df20cf7711,cb579f87-ef85-535f-8e84-1fe0557e98dd,8880000000002,ean13,true,2026-01-01T00:00:00Z,sample-data
